line_id,transaction_id,datetime,shop_id,product_id,quantity,price,cost
L0006103,T003454,2024-03-17 10:02:45,S002,P011,1,250,100
L0020862,T011629,2024-03-17 10:03:45,S002,P011,1,250,110
L0020863,T011629,2024-03-17 10:03:45,S002,P065,1,165,95
L0020864,T011629,2024-03-17 10:03:45,S002,P066,1,125,70
L0022000,T012284,2024-03-17 11:59:00,S003,P006,1,155,80
L0022001,T012284,2024-03-17 11:59:00,S003,P070,1,335,290
L0022002,T012284,2024-03-17 11:59:00,S003,P071,1,325,280
L0020469,T011407,2024-03-17 12:16:00,S003,P068,1,295,260
L0020470,T011407,2024-03-17 12:16:00,S003,P072,1,355,330
L0011590,T006529,2024-03-17 12:42:00,S003,P070,1,335,290
L0011591,T006529,2024-03-17 12:42:00,S003,P007,1,190,105
L0005566,T003153,2024-03-17 13:10:30,S001,P011,1,250,90
L0005567,T003153,2024-03-17 13:10:30,S001,P069,1,315,200
L0005568,T003153,2024-03-17 13:10:30,S001,P072,1,355,235
L0034246,T019061,2024-03-17 13:17:00,S002,P047,2,165,55
L0034247,T019061,2024-03-17 13:17:00,S002,P061,1,95,50
L0034248,T019061,2024-03-17 13:17:00,S002,P008,2,245,85
L0005105,T002890,2024-03-17 13:56:15,S003,P038,1,115,55
L0005106,T002890,2024-03-17 13:56:15,S003,P070,1,335,290
L0010223,T005786,2024-03-17 14:21:30,S003,P047,1,165,65
L0010224,T005786,2024-03-17 14:21:30,S003,P062,1,175,140
L0029783,T016595,2024-03-17 14:28:15,S002,P002,1,125,55
L0029784,T016595,2024-03-17 14:28:15,S002,P059,1,245,140
L0029785,T016595,2024-03-17 14:28:15,S002,P057,1,155,85
L0018096,T010107,2024-03-17 14:32:45,S002,P018,1,225,80
L0018097,T010107,2024-03-17 14:32:45,S002,P030,1,220,100
L0006492,T003685,2024-03-17 16:23:15,S002,P054,1,165,55
L0028100,T015671,2024-03-17 16:54:15,S002,P001,1,100,45
L0028101,T015671,2024-03-17 16:54:15,S002,P017,1,175,75
L0019996,T011140,2024-03-17 17:04:00,S001,P001,1,100,40
L0024390,T013594,2024-03-17 18:03:00,S001,P038,1,115,35
L0001059,T000609,2024-03-17 18:04:15,S002,P033,1,185,85
L0025205,T014067,2024-03-17 18:12:15,S002,P037,1,90,30
L0019660,T010953,2024-03-17 18:19:00,S001,P062,1,175,85
L0033330,T018559,2024-03-17 18:27:15,S001,P026,1,235,90
L0033331,T018559,2024-03-17 18:27:15,S001,P060,1,255,130
L0033332,T018559,2024-03-17 18:27:15,S001,P068,1,295,185
L0033333,T018559,2024-03-17 18:27:15,S001,P029,1,170,75
L0003994,T002272,2024-03-18 08:05:45,S001,P030,1,220,95
L0003995,T002272,2024-03-18 08:05:45,S001,P057,1,155,90
L0014386,T008063,2024-03-18 08:48:30,S002,P051,1,275,100
L0014387,T008063,2024-03-18 08:48:30,S002,P064,1,135,80
L0018922,T010556,2024-03-18 08:57:00,S003,P006,2,155,85
L0018923,T010556,2024-03-18 08:57:00,S003,P058,1,145,125
L0030260,T016860,2024-03-18 09:05:00,S002,P015,1,260,105
L0030261,T016860,2024-03-18 09:05:00,S002,P022,1,245,110
L0025341,T014143,2024-03-18 09:32:00,S002,P006,1,155,70
L0012396,T006975,2024-03-18 09:40:00,S002,P071,1,325,210
L0003576,T002048,2024-03-18 09:56:00,S003,P067,1,185,155
L0007483,T004248,2024-03-18 09:59:45,S002,P005,1,120,50
L0011874,T006690,2024-03-18 10:14:00,S002,P007,1,190,80
L0011875,T006690,2024-03-18 10:14:00,S002,P013,1,170,75
L0011876,T006690,2024-03-18 10:14:00,S002,P063,1,225,125
L0007725,T004381,2024-03-18 10:49:15,S002,P005,1,120,50
L0007726,T004381,2024-03-18 10:49:15,S002,P059,2,245,125
L0026553,T014820,2024-03-18 10:49:30,S003,P058,1,145,115
L0026554,T014820,2024-03-18 10:49:30,S003,P063,1,225,180
L0026555,T014820,2024-03-18 10:49:30,S003,P057,1,155,130
L0026556,T014820,2024-03-18 10:49:30,S003,P061,2,95,80
L0031832,T017728,2024-03-18 11:19:00,S002,P060,1,255,140
L0031833,T017728,2024-03-18 11:19:00,S002,P072,1,355,245
L0031834,T017728,2024-03-18 11:19:00,S002,P068,2,295,195
L0025192,T014059,2024-03-18 11:29:30,S001,P065,1,165,90
L0025193,T014059,2024-03-18 11:29:30,S001,P068,1,295,190
L0025194,T014059,2024-03-18 11:29:30,S001,P063,1,225,125
L0002620,T001518,2024-03-18 12:06:45,S003,P014,1,215,105
L0019029,T010614,2024-03-18 12:29:45,S003,P032,1,350,200
L0028014,T015628,2024-03-18 12:43:15,S002,P002,1,125,50
L0028015,T015628,2024-03-18 12:43:15,S002,P029,1,170,75
L0028016,T015628,2024-03-18 12:43:15,S002,P040,1,180,50
L0004083,T002323,2024-03-18 13:19:45,S002,P068,1,295,205
L0004084,T002323,2024-03-18 13:19:45,S002,P057,2,155,90
L0032810,T018268,2024-03-18 14:28:00,S002,P060,1,255,150
L0034139,T018995,2024-03-18 14:53:00,S001,P055,1,200,60
L0020097,T011198,2024-03-18 15:40:00,S002,P066,1,125,75
L0020098,T011198,2024-03-18 15:40:00,S002,P023,2,300,125
L0027718,T015472,2024-03-18 16:11:00,S002,P023,1,300,110
L0027719,T015472,2024-03-18 16:11:00,S002,P030,1,220,85
L0022738,T012696,2024-03-18 16:12:15,S001,P041,1,100,25
L0010312,T005832,2024-03-18 16:21:00,S003,P021,1,190,95
L0021240,T011841,2024-03-18 16:53:00,S001,P033,1,185,65
L0021241,T011841,2024-03-18 16:53:00,S001,P064,3,135,65
L0034120,T018985,2024-03-18 17:16:30,S003,P015,1,260,135
L0010285,T005818,2024-03-18 20:38:00,S001,P044,1,200,45
L0010286,T005818,2024-03-18 20:38:00,S001,P062,2,175,95
L0010287,T005818,2024-03-18 20:38:00,S001,P035,2,295,110
L0018647,T010401,2024-03-19 08:14:00,S003,P052,1,355,160
L0018648,T010401,2024-03-19 08:14:00,S003,P015,1,260,140
L0017328,T009687,2024-03-19 08:38:00,S002,P063,1,225,120
L0033614,T018717,2024-03-19 08:40:30,S002,P022,2,245,90
L0033615,T018717,2024-03-19 08:40:30,S002,P067,1,185,110
L0033616,T018717,2024-03-19 08:40:30,S002,P014,1,215,85
L0033425,T018611,2024-03-19 08:43:15,S003,P026,1,235,125
L0033426,T018611,2024-03-19 08:43:15,S003,P022,1,245,130
L0033427,T018611,2024-03-19 08:43:15,S003,P058,1,145,115
L0012533,T007052,2024-03-19 08:56:00,S001,P024,1,385,135
L0012534,T007052,2024-03-19 08:56:00,S001,P060,1,255,125
L0028688,T015987,2024-03-19 09:11:00,S002,P046,1,135,45
L0000954,T000552,2024-03-19 09:35:00,S003,P004,1,200,100
L0000955,T000552,2024-03-19 09:35:00,S003,P005,2,120,60
L0003272,T001873,2024-03-19 09:35:15,S003,P061,3,95,75
L0003273,T001873,2024-03-19 09:35:15,S003,P066,1,125,100
L0004915,T002796,2024-03-19 09:47:00,S002,P003,1,150,65
L0011784,T006638,2024-03-19 09:56:00,S001,P064,1,135,70
L0016994,T009500,2024-03-19 10:16:00,S002,P009,1,160,55
L0016995,T009500,2024-03-19 10:16:00,S002,P060,1,255,135
L0007976,T004525,2024-03-19 10:46:15,S001,P012,1,325,120
L0007977,T004525,2024-03-19 10:46:15,S001,P067,1,185,90
L0033756,T018797,2024-03-19 11:18:00,S001,P011,1,250,95
L0033757,T018797,2024-03-19 11:18:00,S001,P066,1,125,70
L0033758,T018797,2024-03-19 11:18:00,S001,P002,1,125,40
L0032084,T017872,2024-03-19 11:38:15,S002,P051,1,275,95
L0032085,T017872,2024-03-19 11:38:15,S002,P022,2,245,105
L0032086,T017872,2024-03-19 11:38:15,S002,P072,1,355,215
L0007122,T004048,2024-03-19 11:46:00,S001,P050,1,225,70
L0007123,T004048,2024-03-19 11:46:00,S001,P025,1,185,65
L0024603,T013717,2024-03-19 13:01:15,S003,P009,1,160,90
L0024604,T013717,2024-03-19 13:01:15,S003,P055,1,200,85
L0031419,T017502,2024-03-19 13:16:15,S002,P010,1,205,85
L0031420,T017502,2024-03-19 13:16:15,S002,P072,1,355,245
L0031421,T017502,2024-03-19 13:16:15,S002,P028,1,370,120
L0031266,T017412,2024-03-19 15:01:00,S002,P050,2,225,70
L0022334,T012471,2024-03-19 15:27:00,S002,P061,1,95,55
L0016196,T009058,2024-03-19 16:03:45,S003,P005,1,120,60
L0012599,T007088,2024-03-19 16:28:45,S003,P058,1,145,115
L0019096,T010648,2024-03-19 17:20:00,S002,P010,1,205,75
L0020135,T011221,2024-03-19 17:51:00,S001,P005,1,120,50
L0020136,T011221,2024-03-19 17:51:00,S001,P067,1,185,100
L0020137,T011221,2024-03-19 17:51:00,S001,P032,1,350,125
L0024014,T013395,2024-03-19 20:10:45,S001,P063,2,225,125
L0003252,T001863,2024-03-20 08:13:00,S002,P057,2,155,80
L0003253,T001863,2024-03-20 08:13:00,S002,P063,1,225,125
L0025744,T014376,2024-03-20 08:23:15,S002,P068,1,295,180
L0025745,T014376,2024-03-20 08:23:15,S002,P064,1,135,80
L0013268,T007460,2024-03-20 08:25:00,S002,P061,3,95,55
L0005590,T003164,2024-03-20 08:41:15,S001,P067,1,185,105
L0030235,T016846,2024-03-20 08:47:30,S001,P037,1,90,20
L0030236,T016846,2024-03-20 08:47:30,S001,P054,1,165,60
L0030237,T016846,2024-03-20 08:47:30,S001,P066,1,125,65
L0034376,T019135,2024-03-20 09:23:15,S002,P033,1,185,85
L0017895,T010000,2024-03-20 09:29:15,S002,P019,2,275,115
L0029057,T016187,2024-03-20 09:30:15,S002,P009,1,160,60
L0029058,T016187,2024-03-20 09:30:15,S002,P041,1,100,25
L0029059,T016187,2024-03-20 09:30:15,S002,P069,1,315,205
L0029060,T016187,2024-03-20 09:30:15,S002,P013,1,170,65
L0025371,T014163,2024-03-20 10:12:00,S001,P042,1,125,40
L0031795,T017708,2024-03-20 10:54:30,S001,P069,2,315,190
L0031796,T017708,2024-03-20 10:54:30,S001,P060,1,255,130
L0033269,T018520,2024-03-20 11:10:15,S001,P030,1,220,90
L0033270,T018520,2024-03-20 11:10:15,S001,P012,1,325,100
L0025720,T014364,2024-03-20 12:11:15,S001,P070,1,335,195
L0025721,T014364,2024-03-20 12:11:15,S001,P069,2,315,195
L0003552,T002036,2024-03-20 12:38:45,S001,P007,1,190,65
L0003553,T002036,2024-03-20 12:38:45,S001,P061,1,95,55
L0003554,T002036,2024-03-20 12:38:45,S001,P039,2,140,35
L0003555,T002036,2024-03-20 12:38:45,S001,P072,1,355,230
L0016652,T009310,2024-03-20 13:05:15,S001,P060,2,255,125
L0016653,T009310,2024-03-20 13:05:15,S001,P027,1,285,110
L0022236,T012409,2024-03-20 13:06:45,S001,P070,1,335,205
L0022237,T012409,2024-03-20 13:06:45,S001,P052,1,355,75
L0022238,T012409,2024-03-20 13:06:45,S001,P059,1,245,125
L0026133,T014587,2024-03-20 13:18:00,S001,P068,1,295,175
L0000979,T000569,2024-03-20 14:19:00,S002,P010,1,205,80
L0000980,T000569,2024-03-20 14:19:00,S002,P059,1,245,135
L0034633,T019281,2024-03-20 15:10:00,S001,P014,1,215,85
L0034634,T019281,2024-03-20 15:10:00,S001,P064,1,135,65
L0034635,T019281,2024-03-20 15:10:00,S001,P050,1,225,65
L0012156,T006850,2024-03-20 15:32:45,S001,P047,1,165,50
L0021160,T011802,2024-03-20 15:54:45,S002,P006,1,155,65
L0021161,T011802,2024-03-20 15:54:45,S002,P043,1,150,50
L0034358,T019123,2024-03-20 16:27:15,S002,P007,1,190,70
L0026483,T014785,2024-03-20 16:49:15,S003,P010,1,205,110
L0026484,T014785,2024-03-20 16:49:15,S003,P061,1,95,80
L0026485,T014785,2024-03-20 16:49:15,S003,P041,1,100,40
L0025906,T014471,2024-03-20 17:06:00,S002,P052,2,355,100
L0025907,T014471,2024-03-20 17:06:00,S002,P006,1,155,55
L0016348,T009136,2024-03-20 17:56:15,S003,P027,1,285,160
L0016349,T009136,2024-03-20 17:56:15,S003,P011,1,250,140
L0025985,T014513,2024-03-20 19:58:15,S002,P063,1,225,120
L0025986,T014513,2024-03-20 19:58:15,S002,P053,1,130,45
L0025987,T014513,2024-03-20 19:58:15,S002,P027,1,285,100
L0000561,T000319,2024-03-21 08:12:00,S001,P010,1,205,65
L0034032,T018934,2024-03-21 08:21:15,S003,P049,1,175,85
L0034033,T018934,2024-03-21 08:21:15,S003,P066,1,125,105
L0034034,T018934,2024-03-21 08:21:15,S003,P060,2,255,210
L0034035,T018934,2024-03-21 08:21:15,S003,P021,1,190,100
L0014105,T007907,2024-03-21 08:27:15,S001,P014,1,215,85
L0031604,T017605,2024-03-21 08:54:00,S003,P061,1,95,75
L0005972,T003374,2024-03-21 09:05:15,S002,P009,1,160,60
L0002504,T001454,2024-03-21 09:11:00,S003,P011,1,250,135
L0007265,T004126,2024-03-21 09:18:00,S001,P023,1,300,105
L0007397,T004201,2024-03-21 09:25:00,S001,P008,1,245,95
L0007398,T004201,2024-03-21 09:25:00,S001,P005,1,120,45
L0007399,T004201,2024-03-21 09:25:00,S001,P067,1,185,100
L0019527,T010881,2024-03-21 09:29:00,S001,P058,1,145,75
L0019528,T010881,2024-03-21 09:29:00,S001,P057,1,155,80
L0019529,T010881,2024-03-21 09:29:00,S001,P060,2,255,140
L0009230,T005237,2024-03-21 09:42:15,S003,P006,1,155,80
L0009231,T005237,2024-03-21 09:42:15,S003,P057,1,155,125
L0018264,T010199,2024-03-21 09:50:45,S001,P007,1,190,75
L0024543,T013687,2024-03-21 09:54:30,S001,P003,1,150,60
L0024544,T013687,2024-03-21 09:54:30,S001,P059,1,245,115
L0024545,T013687,2024-03-21 09:54:30,S001,P064,1,135,65
L0029383,T016369,2024-03-21 10:02:00,S001,P014,1,215,80
L0029384,T016369,2024-03-21 10:02:00,S001,P002,1,125,45
L0029385,T016369,2024-03-21 10:02:00,S001,P046,1,135,35
L0029386,T016369,2024-03-21 10:02:00,S001,P062,1,175,95
L0032491,T018105,2024-03-21 10:13:00,S003,P006,1,155,75
L0032492,T018105,2024-03-21 10:13:00,S003,P001,1,100,55
L0032493,T018105,2024-03-21 10:13:00,S003,P066,1,125,105
L0032494,T018105,2024-03-21 10:13:00,S003,P065,1,165,125
L0005631,T003183,2024-03-21 11:47:00,S003,P014,1,215,105
L0005632,T003183,2024-03-21 11:47:00,S003,P064,2,135,110
L0014705,T008227,2024-03-21 11:54:00,S001,P018,1,225,80
L0000138,T000077,2024-03-21 12:00:00,S003,P046,1,135,60
L0000139,T000077,2024-03-21 12:00:00,S003,P023,1,300,150
L0006767,T003852,2024-03-21 12:36:45,S001,P014,1,215,75
L0006768,T003852,2024-03-21 12:36:45,S001,P049,1,175,55
L0029111,T016221,2024-03-21 14:07:45,S002,P029,2,170,70
L0027818,T015521,2024-03-21 14:14:00,S001,P065,1,165,80
L0027819,T015521,2024-03-21 14:14:00,S001,P054,1,165,45
L0000400,T000222,2024-03-21 14:14:15,S003,P013,1,170,90
L0023019,T012856,2024-03-21 14:33:00,S001,P022,1,245,95
L0023020,T012856,2024-03-21 14:33:00,S001,P065,1,165,85
L0023021,T012856,2024-03-21 14:33:00,S001,P058,1,145,75
L0023022,T012856,2024-03-21 14:33:00,S001,P047,1,165,50
L0024200,T013495,2024-03-21 14:37:15,S001,P011,1,250,90
L0015662,T008747,2024-03-21 14:53:00,S003,P027,1,285,135
L0019146,T010675,2024-03-21 15:04:30,S003,P026,1,235,130
L0019030,T010615,2024-03-21 15:17:00,S002,P025,1,185,70
L0019031,T010615,2024-03-21 15:17:00,S002,P044,1,200,65
L0016155,T009027,2024-03-21 16:08:30,S001,P057,1,155,75
L0000435,T000240,2024-03-21 16:37:00,S001,P059,1,245,140
L0026851,T014973,2024-03-21 17:21:15,S001,P047,1,165,40
L0005203,T002949,2024-03-21 17:51:00,S002,P042,1,125,45
L0005204,T002949,2024-03-21 17:51:00,S002,P067,1,185,95
L0013145,T007386,2024-03-21 18:41:00,S002,P001,1,100,40
L0013146,T007386,2024-03-21 18:41:00,S002,P051,1,275,90
L0031185,T017363,2024-03-21 19:24:45,S001,P002,1,125,40
L0010172,T005757,2024-03-21 19:25:45,S001,P014,1,215,80
L0004956,T002820,2024-03-21 19:37:30,S002,P016,1,340,135
L0004957,T002820,2024-03-21 19:37:30,S002,P047,1,165,50
L0011853,T006676,2024-03-22 08:26:45,S003,P063,1,225,175
L0011854,T006676,2024-03-22 08:26:45,S003,P009,1,160,90
L0003399,T001944,2024-03-22 08:50:00,S001,P023,1,300,95
L0003400,T001944,2024-03-22 08:50:00,S001,P066,2,125,70
L0003401,T001944,2024-03-22 08:50:00,S001,P069,1,315,190
L0013571,T007619,2024-03-22 09:20:30,S003,P009,1,160,80
L0013572,T007619,2024-03-22 09:20:30,S003,P063,2,225,170
L0023269,T012989,2024-03-22 09:22:30,S001,P059,2,245,115
L0023270,T012989,2024-03-22 09:22:30,S001,P063,1,225,115
L0003988,T002269,2024-03-22 09:43:30,S001,P015,1,260,105
L0003989,T002269,2024-03-22 09:43:30,S001,P064,1,135,75
L0032438,T018073,2024-03-22 09:49:15,S001,P006,1,155,60
L0026926,T015022,2024-03-22 10:30:00,S002,P007,2,190,75
L0020392,T011367,2024-03-22 10:34:30,S001,P027,1,285,95
L0034930,T019444,2024-03-22 11:45:15,S002,P072,1,355,220
L0034931,T019444,2024-03-22 11:45:15,S002,P011,1,250,95
L0034932,T019444,2024-03-22 11:45:15,S002,P071,1,325,200
L0022434,T012531,2024-03-22 12:39:00,S003,P069,1,315,280
L0020801,T011593,2024-03-22 12:44:00,S001,P008,1,245,70
L0030614,T017053,2024-03-22 12:58:00,S001,P003,1,150,50
L0030615,T017053,2024-03-22 12:58:00,S001,P070,1,335,215
L0003668,T002100,2024-03-22 13:21:45,S002,P068,1,295,200
L0003669,T002100,2024-03-22 13:21:45,S002,P022,1,245,110
L0003670,T002100,2024-03-22 13:21:45,S002,P059,1,245,145
L0014412,T008077,2024-03-22 13:38:00,S003,P011,1,250,135
L0014413,T008077,2024-03-22 13:38:00,S003,P059,1,245,190
L0020542,T011450,2024-03-22 13:42:15,S003,P020,1,355,165
L0005957,T003364,2024-03-22 13:47:15,S002,P070,1,335,220
L0005958,T003364,2024-03-22 13:47:15,S002,P068,1,295,180
L0031928,T017780,2024-03-22 13:49:00,S002,P026,1,235,95
L0031929,T017780,2024-03-22 13:49:00,S002,P006,1,155,60
L0004813,T002734,2024-03-22 14:05:00,S003,P010,1,205,110
L0032600,T018157,2024-03-22 14:33:15,S001,P010,1,205,70
L0035257,T019616,2024-03-22 14:50:30,S002,P064,2,135,80
L0022332,T012469,2024-03-22 15:04:15,S003,P060,1,255,210
L0030164,T016809,2024-03-22 15:45:00,S001,P011,1,250,80
L0032466,T018091,2024-03-22 16:02:00,S002,P002,1,125,50
L0033672,T018749,2024-03-22 16:50:00,S002,P014,1,215,85
L0019991,T011136,2024-03-22 16:57:30,S002,P009,1,160,60
L0014079,T007893,2024-03-22 19:04:30,S001,P026,1,235,75
L0020794,T011588,2024-03-23 08:38:30,S002,P025,1,185,70
L0011714,T006597,2024-03-23 08:54:00,S001,P036,1,380,155
L0006570,T003734,2024-03-23 09:08:15,S001,P003,1,150,60
L0006571,T003734,2024-03-23 09:08:15,S001,P021,1,190,65
L0006572,T003734,2024-03-23 09:08:15,S001,P061,1,95,50
L0006573,T003734,2024-03-23 09:08:15,S001,P057,1,155,90
L0006261,T003547,2024-03-23 09:11:45,S003,P034,1,240,130
L0006262,T003547,2024-03-23 09:11:45,S003,P065,1,165,140
L0006263,T003547,2024-03-23 09:11:45,S003,P060,1,255,205
L0035399,T019698,2024-03-23 09:19:45,S003,P062,1,175,145
L0035400,T019698,2024-03-23 09:19:45,S003,P064,1,135,115
L0017275,T009657,2024-03-23 09:30:00,S001,P039,1,140,35
L0007333,T004165,2024-03-23 09:36:00,S003,P014,1,215,115
L0007334,T004165,2024-03-23 09:36:00,S003,P064,1,135,115
L0010391,T005872,2024-03-23 09:42:30,S001,P002,1,125,45
L0010392,T005872,2024-03-23 09:42:30,S001,P061,1,95,55
L0010393,T005872,2024-03-23 09:42:30,S001,P058,1,145,70
L0010394,T005872,2024-03-23 09:42:30,S001,P015,1,260,105
L0024143,T013463,2024-03-23 12:06:45,S001,P068,1,295,170
L0024144,T013463,2024-03-23 12:06:45,S001,P072,1,355,225
L0024145,T013463,2024-03-23 12:06:45,S001,P042,2,125,35
L0016613,T009289,2024-03-23 12:15:00,S001,P072,1,355,220
L0016614,T009289,2024-03-23 12:15:00,S001,P047,1,165,45
L0016615,T009289,2024-03-23 12:15:00,S001,P051,1,275,70
L0008954,T005081,2024-03-23 12:39:30,S002,P023,3,300,120
L0008955,T005081,2024-03-23 12:39:30,S002,P065,1,165,95
L0008956,T005081,2024-03-23 12:39:30,S002,P038,1,115,40
L0033704,T018768,2024-03-23 12:41:00,S003,P038,1,115,50
L0033705,T018768,2024-03-23 12:41:00,S003,P042,1,125,60
L0019470,T010846,2024-03-23 12:41:30,S001,P027,1,285,110
L0019471,T010846,2024-03-23 12:41:30,S001,P007,1,190,70
L0033632,T018728,2024-03-23 12:47:30,S003,P025,1,185,90
L0033633,T018728,2024-03-23 12:47:30,S003,P069,1,315,290
L0022510,T012575,2024-03-23 13:21:00,S002,P060,1,255,155
L0022511,T012575,2024-03-23 13:21:00,S002,P063,1,225,120
L0013111,T007366,2024-03-23 13:54:15,S003,P062,1,175,145
L0005410,T003069,2024-03-23 14:04:00,S003,P021,1,190,95
L0026149,T014600,2024-03-23 14:05:00,S001,P037,1,90,20
L0026150,T014600,2024-03-23 14:05:00,S001,P019,1,275,95
L0019693,T010971,2024-03-23 14:46:45,S003,P062,1,175,135
L0019694,T010971,2024-03-23 14:46:45,S003,P011,3,250,140
L0019695,T010971,2024-03-23 14:46:45,S003,P042,1,125,60
L0019696,T010971,2024-03-23 14:46:45,S003,P069,1,315,280
L0027105,T015126,2024-03-23 17:03:30,S003,P068,1,295,260
L0027106,T015126,2024-03-23 17:03:30,S003,P057,2,155,125
L0023542,T013143,2024-03-23 18:27:30,S003,P051,1,275,120
L0023543,T013143,2024-03-23 18:27:30,S003,P005,1,120,65
L0018945,T010569,2024-03-23 19:06:30,S001,P062,1,175,85
L0030442,T016956,2024-03-23 19:26:15,S003,P050,1,225,110
L0021768,T012146,2024-03-23 19:50:00,S002,P012,1,325,125
L0021769,T012146,2024-03-23 19:50:00,S002,P032,1,350,150
L0013561,T007613,2024-03-23 20:05:00,S002,P071,1,325,210
L0022581,T012610,2024-03-23 20:23:45,S002,P046,1,135,45
L0035336,T019664,2024-03-23 20:47:00,S003,P003,1,150,80
L0035337,T019664,2024-03-23 20:47:00,S003,P071,1,325,305
L0035338,T019664,2024-03-23 20:47:00,S003,P001,1,100,50
L0030275,T016870,2024-03-24 08:00:00,S001,P027,1,285,90
L0001532,T000880,2024-03-24 08:09:30,S001,P011,1,250,80
L0032983,T018363,2024-03-24 08:42:00,S001,P025,2,185,65
L0014952,T008362,2024-03-24 08:44:45,S002,P025,1,185,70
L0009404,T005335,2024-03-24 09:37:00,S002,P070,1,335,205
L0009405,T005335,2024-03-24 09:37:00,S002,P047,1,165,45
L0009406,T005335,2024-03-24 09:37:00,S002,P067,1,185,105
L0024949,T013927,2024-03-24 10:02:45,S002,P046,1,135,45
L0024950,T013927,2024-03-24 10:02:45,S002,P066,2,125,70
L0034002,T018916,2024-03-24 10:26:00,S001,P033,1,185,75
L0034003,T018916,2024-03-24 10:26:00,S001,P057,2,155,85
L0018130,T010126,2024-03-24 12:37:15,S001,P068,1,295,170
L0018131,T010126,2024-03-24 12:37:15,S001,P072,1,355,230
L0032862,T018299,2024-03-24 12:41:45,S003,P032,1,350,175
L0032863,T018299,2024-03-24 12:41:45,S003,P070,2,335,285
L0009721,T005510,2024-03-24 12:55:00,S001,P027,1,285,105
L0023468,T013106,2024-03-24 14:17:00,S001,P014,1,215,85
L0023469,T013106,2024-03-24 14:17:00,S001,P046,1,135,35
L0023470,T013106,2024-03-24 14:17:00,S001,P038,1,115,35
L0023471,T013106,2024-03-24 14:17:00,S001,P003,1,150,55
L0029235,T016287,2024-03-24 15:09:00,S002,P026,1,235,85
L0029236,T016287,2024-03-24 15:09:00,S002,P071,1,325,210
L0029237,T016287,2024-03-24 15:09:00,S002,P034,1,240,115
L0026229,T014643,2024-03-24 16:00:30,S001,P003,1,150,50
L0024719,T013790,2024-03-24 16:24:00,S003,P015,1,260,135
L0024720,T013790,2024-03-24 16:24:00,S003,P026,1,235,115
L0032369,T018034,2024-03-24 16:45:30,S001,P014,1,215,80
L0032370,T018034,2024-03-24 16:45:30,S001,P002,1,125,45
L0032371,T018034,2024-03-24 16:45:30,S001,P068,1,295,195
L0001141,T000653,2024-03-24 16:55:00,S002,P010,1,205,85
L0001142,T000653,2024-03-24 16:55:00,S002,P059,1,245,135
L0009203,T005223,2024-03-24 18:12:30,S003,P001,1,100,50
L0009204,T005223,2024-03-24 18:12:30,S003,P009,1,160,85
L0024417,T013613,2024-03-24 18:13:00,S002,P037,1,90,30
L0011097,T006246,2024-03-24 19:29:15,S001,P049,1,175,55
L0011098,T006246,2024-03-24 19:29:15,S001,P005,1,120,40
L0015299,T008543,2024-03-24 19:31:00,S002,P047,1,165,60
L0016887,T009437,2024-03-24 19:34:45,S003,P049,1,175,75
L0016888,T009437,2024-03-24 19:34:45,S003,P063,1,225,170
L0025923,T014482,2024-03-24 19:45:00,S001,P014,1,215,75
L0031444,T017515,2024-03-25 08:00:00,S003,P069,1,315,270
L0031445,T017515,2024-03-25 08:00:00,S003,P060,1,255,215
L0000187,T000103,2024-03-25 08:09:15,S002,P042,1,125,40
L0000188,T000103,2024-03-25 08:09:15,S002,P065,1,165,90
L0000189,T000103,2024-03-25 08:09:15,S002,P059,1,245,125
L0012042,T006790,2024-03-25 08:37:15,S002,P026,1,235,85
L0012043,T006790,2024-03-25 08:37:15,S002,P062,2,175,105
L0012044,T006790,2024-03-25 08:37:15,S002,P010,1,205,80
L0001464,T000841,2024-03-25 08:56:00,S002,P026,1,235,85
L0013721,T007700,2024-03-25 09:01:45,S001,P027,1,285,90
